order_id,payment_type,payment_installments,payment_value
ORD004853,voucher,6,1258.12
ORD004854,boleto,1,1860.67
ORD004855,credit_card,12,1854.3
ORD004856,credit_card,3,1568.24
ORD004857,credit_card,1,120.95
ORD004858,boleto,2,1402.53
ORD004859,credit_card,1,1017.45
ORD004860,credit_card,6,1695.87
ORD004861,credit_card,3,689.42
ORD004862,credit_card,2,1854.94
ORD004863,credit_card,6,755.54
ORD004864,credit_card,1,1583.04
ORD004865,credit_card,6,694.6
ORD004866,boleto,1,319.59
ORD004867,credit_card,1,1396.02
ORD004868,credit_card,3,1171.67
ORD004869,credit_card,3,603.72
ORD004870,credit_card,1,861.29
ORD004871,credit_card,1,1792.94
ORD004872,credit_card,6,1702.56
ORD004873,credit_card,3,1422.7
ORD004874,credit_card,1,172.75
ORD004875,credit_card,2,599.91
ORD004876,boleto,1,707.49
ORD004877,credit_card,1,1044.95
ORD004878,boleto,2,779.43
ORD004879,credit_card,3,1667.75
ORD004880,credit_card,6,1746.46
ORD004881,credit_card,6,1343.98
ORD004882,boleto,1,63.4
ORD004883,credit_card,12,705.74
ORD004884,credit_card,2,1224.56
ORD004885,credit_card,2,1124.02
ORD004886,debit_card,12,1693.38
ORD004887,credit_card,2,1193.55
ORD004888,credit_card,2,1213.17
ORD004889,credit_card,3,1556.89
ORD004890,credit_card,1,169.18
ORD004891,credit_card,1,783.39
ORD004892,credit_card,6,1713.28
ORD004893,credit_card,1,1651.78
ORD004894,credit_card,1,810.01
ORD004895,voucher,1,1738.15
ORD004896,credit_card,12,841.33
ORD004897,boleto,2,1657.17
ORD004898,credit_card,2,1469.11
ORD004899,credit_card,3,713.18
ORD004900,credit_card,1,239.52
ORD004901,credit_card,6,504.03
ORD004902,credit_card,1,760.21
ORD004903,credit_card,1,533.75
ORD004904,credit_card,1,1042.91
ORD004905,credit_card,2,1634.33
ORD004906,voucher,3,515.65
ORD004907,credit_card,3,51.52
ORD004908,boleto,2,1900.67
ORD004909,credit_card,1,588.88
ORD004910,debit_card,2,993.9
ORD004911,credit_card,12,986.8
ORD004912,boleto,3,1345.81
ORD004913,credit_card,1,1503.91
ORD004914,credit_card,3,1129.69
ORD004915,boleto,3,1132.16
ORD004916,boleto,1,1720.94
ORD004917,credit_card,2,1477.03
ORD004918,credit_card,2,878.57
ORD004919,credit_card,1,622.73
ORD004920,boleto,1,160.43
ORD004921,credit_card,6,154.24
ORD004922,credit_card,6,1977.95
ORD004923,boleto,1,1339.14
ORD004924,debit_card,6,179.46
ORD004925,credit_card,6,966.2
ORD004926,debit_card,12,354.32
ORD004927,credit_card,1,1148.47
ORD004928,credit_card,12,1480.77
ORD004929,voucher,1,1016.18
ORD004930,boleto,1,393.14
ORD004931,credit_card,2,1551.29
ORD004932,credit_card,1,1078.01
ORD004933,debit_card,12,735.0
ORD004934,credit_card,3,715.47
ORD004935,boleto,3,1281.44
ORD004936,boleto,2,119.99
ORD004937,credit_card,1,445.17
ORD004938,credit_card,1,445.87
ORD004939,boleto,1,602.24
ORD004940,credit_card,6,1168.14
ORD004941,credit_card,6,906.22
ORD004942,credit_card,2,1768.72
ORD004943,credit_card,1,1344.78
ORD004944,credit_card,2,153.06
ORD004945,boleto,3,1322.9
ORD004946,credit_card,6,1903.93
ORD004947,credit_card,12,1642.54
ORD004948,credit_card,2,1931.11
ORD004949,credit_card,1,129.53
ORD004950,credit_card,2,1770.89
ORD004951,credit_card,2,492.55
ORD004952,credit_card,1,477.58
ORD004953,debit_card,12,1869.2
ORD004954,credit_card,6,1601.55
ORD004955,credit_card,2,1683.25
ORD004956,credit_card,6,1954.89
ORD004957,debit_card,6,526.43
ORD004958,credit_card,1,1001.14
ORD004959,credit_card,3,1006.83
ORD004960,credit_card,6,164.83
ORD004961,credit_card,12,455.85
ORD004962,credit_card,6,1804.57
ORD004963,boleto,2,1917.8
ORD004964,credit_card,3,456.81
ORD004965,credit_card,3,1265.88
ORD004966,credit_card,12,1809.22
ORD004967,credit_card,1,1881.5
ORD004968,boleto,1,1039.22
ORD004969,credit_card,1,1457.17
ORD004970,boleto,2,782.86
ORD004971,credit_card,2,1185.56
ORD004972,credit_card,2,1385.43
ORD004973,credit_card,12,1854.77
ORD004974,credit_card,2,540.98
ORD004975,credit_card,1,1364.72
ORD004976,credit_card,6,1943.94
ORD004977,credit_card,6,1624.47
ORD004978,credit_card,2,317.0
ORD004979,credit_card,1,866.18
ORD004980,credit_card,6,1592.17
ORD004981,credit_card,12,1317.22
ORD004982,voucher,6,739.81
ORD004983,credit_card,1,146.0
ORD004984,credit_card,3,1901.25
ORD004985,credit_card,1,628.87
ORD004986,credit_card,6,1426.58
ORD004987,credit_card,2,1672.37
ORD004988,credit_card,1,100.27
ORD004989,credit_card,2,625.16
ORD004990,boleto,1,1514.83
ORD004991,boleto,1,837.91
ORD004992,boleto,1,880.18
ORD004993,boleto,2,244.82
ORD004994,credit_card,6,1046.98
ORD004995,debit_card,12,801.11
ORD004996,credit_card,6,1749.27
ORD004997,credit_card,2,394.07
ORD004998,credit_card,3,325.43
ORD004999,credit_card,3,842.46
ORD005000,credit_card,1,1964.31
